,Unnamed: 0,Unnamed: 1,Unnamed: 2,الصادرات حسب الاصناف,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,R
0,,,,Exports According to commodities,,,,,,,,,,,,
1,,الوزن الف طن,القيمة (مليون ريال),عام  2016  Year,,,,,,,,,Weight Thousands Tons,Value (Millions S R),,
2,رمز السلعة,السلعة,مجموعة الدول,صادرات     Export,,,إعادة     ReExport,,,المجموع     Total,,,Country Group,Commodity,Commodity Code,
3,,,,الكمية,وزن,قيمة,الكمية,وزن,قيمة,الكمية,وزن,قيمة,,,,
4,,,,Units,Weight,Value,Units,Weight,Value,Units,Weight,Value,,,,
5,01012910,خيول للرياضة,دول مجلس التعاون الخليجي,462,0,4,141,0,2,603,0,5,Gulf Cooperation Council,HORSES FOR SPORT,01012910,
6,01012910,خيول للرياضة, مجموعات دول أخرى ,21,0,0,1,0,0,22,0,0,Other Country Groups,HORSES FOR SPORT,01012910,
7,01041010,حيوانات من فصيله الضان اصيله للانسال,دول مجلس التعاون الخليجي,0,0,0,71582,2,48,71582,2,48,Gulf Cooperation Council,PURE-BRED BREEDING SHEEP,01041010,
8,01041090,حيوانات من فصيله الضان اخر,دول مجلس التعاون الخليجي,81,0,0,1386,0,1,1467,0,1,Gulf Cooperation Council,OTHER SHEEP,01041090,
9,01041090,حيوانات من فصيله الضان اخر,دول الجامعة العربية الاخرى,0,0,0,8657,0,6,8657,0,6,Other Arab League Countries,OTHER SHEEP,01041090,
10,01051100,دجاج من فصائل جاللوس، لايزيد وزن الواحده منهاعن 185غرام,دول مجلس التعاون الخليجي,0,0,10,0,0,0,0,0,10,Gulf Cooperation Council,"FOWLS OF GALLUS DOMESTICUS, NOT MORE THAN 185 GRAMS",01051100,
11,01051100,دجاج من فصائل جاللوس، لايزيد وزن الواحده منهاعن 185غرام,دول الجامعة العربية الاخرى,0,0,4,0,0,0,0,0,4,Other Arab League Countries,"FOWLS OF GALLUS DOMESTICUS, NOT MORE THAN 185 GRAMS",01051100,
12,01051100,دجاج من فصائل جاللوس، لايزيد وزن الواحده منهاعن 185غرام, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,"FOWLS OF GALLUS DOMESTICUS, NOT MORE THAN 185 GRAMS",01051100,
13,01059420,دجاج لاحم,دول الجامعة العربية الاخرى,0,0,1,0,3,35,0,3,36,Other Arab League Countries,chickens (for meat),01059420,
14,01059420,دجاج لاحم, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,chickens (for meat),01059420,
15,01059490,غيرهـا من ديوك ودجاجات من جنسجالوس دوميستكوس,دول مجلس التعاون الخليجي,0,0,13,0,0,0,0,0,13,Gulf Cooperation Council,Other Fowls of the species Gallus domesticus,01059490,
16,01059490,غيرهـا من ديوك ودجاجات من جنسجالوس دوميستكوس,دول الجامعة العربية الاخرى,0,0,23,0,0,0,0,0,23,Other Arab League Countries,Other Fowls of the species Gallus domesticus,01059490,
17,01059490,غيرهـا من ديوك ودجاجات من جنسجالوس دوميستكوس, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,Other Fowls of the species Gallus domesticus,01059490,
18,01061310,جمال أصيلة للانسال,دول مجلس التعاون الخليجي,0,0,0,4754,1,37,4754,1,37,Gulf Cooperation Council,Pure-bred breeding camels,01061310,
19,01061310,جمال أصيلة للانسال, مجموعات دول أخرى ,1,0,0,5,0,0,6,0,0,Other Country Groups,Pure-bred breeding camels,01061310,
20,01061320,جمال للمسابقات الرياضية والمزاينة,دول مجلس التعاون الخليجي,45836,7,85,3450,1,20,49286,8,105,Gulf Cooperation Council,Camels for sport and beauty contests,01061320,
21,01061320,جمال للمسابقات الرياضية والمزاينة, مجموعات دول أخرى ,8,0,0,0,0,0,8,0,0,Other Country Groups,Camels for sport and beauty contests,01061320,
22,01063910,حمام اليف حمام بري ،حجل ، تدرج قطا,دول مجلس التعاون الخليجي,143915,0,1,0,0,0,143915,0,1,Gulf Cooperation Council,"TAME AND WILD PIGEONS,PARTRIDGES,PHEASANTS,QUAIL,SNIPE,",01063910,
23,02021000,ذبائح كاملة وأنصاف ذبائح من لحوم فصيلة الأبقار مجمدة,دول اسيوية عدا العربية والاسلامية,0,0,0,0,0,2,0,0,2,"Asian not Arabic ,not Islamic",CARCASSES AND HALF-CARCASSES OF FROZEN BOVINE ANIMALS,02021000,
24,02022000,قطع أخر بعظمها من لحوم فصيلة الأبقار مجمدة,دول اسيوية عدا العربية والاسلامية,0,0,0,0,0,1,0,0,1,"Asian not Arabic ,not Islamic",OTHER CUTS WITH BONE IN OF FROZEN BOVINE ANIMALS,02022000,
25,02023010,مفروم بقري وإن كان على هيئة أقراص (برغر),دول مجلس التعاون الخليجي,0,1,5,0,0,0,0,1,5,Gulf Cooperation Council,MINCED MEAT OF BOVINE ANIMALS,02023010,
26,02023010,مفروم بقري وإن كان على هيئة أقراص (برغر), مجموعات دول أخرى ,0,0,0,0,0,0,0,0,1,Other Country Groups,MINCED MEAT OF BOVINE ANIMALS,02023010,
27,02023090,غيرها من لحم بقري بدون عظام,دول مجلس التعاون الخليجي,0,0,2,0,0,2,0,0,4,Gulf Cooperation Council,BONELESS MEAT OF FROZEN BOVINE ANIMALS,02023090,
28,02023090,غيرها من لحم بقري بدون عظام,دول الجامعة العربية الاخرى,0,0,4,0,0,0,0,0,4,Other Arab League Countries,BONELESS MEAT OF FROZEN BOVINE ANIMALS,02023090,
29,02023090,غيرها من لحم بقري بدون عظام,دول اسيوية عدا العربية والاسلامية,0,0,0,0,1,17,0,1,17,"Asian not Arabic ,not Islamic",BONELESS MEAT OF FROZEN BOVINE ANIMALS,02023090,
30,02023090,غيرها من لحم بقري بدون عظام, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,BONELESS MEAT OF FROZEN BOVINE ANIMALS,02023090,
31,02041000,ذبائح كاملة وأنصاف ذبائح حملان، طازجة أو مبردة,دول الجامعة العربية الاخرى,0,0,0,0,0,1,0,0,1,Other Arab League Countries,"CARCASSES AND HALF-CARCASSES OF LAMB, FRESH",02041000,
32,02041000,ذبائح كاملة وأنصاف ذبائح حملان، طازجة أو مبردة,دول اسلامية عدا العربية,0,0,0,0,1,2,0,1,2,Islamic not Arabic countries,"CARCASSES AND HALF-CARCASSES OF LAMB, FRESH",02041000,
33,02041000,ذبائح كاملة وأنصاف ذبائح حملان، طازجة أو مبردة, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,"CARCASSES AND HALF-CARCASSES OF LAMB, FRESH",02041000,
34,02043000,ذبائح كاملة وأنصاف ذبائح حملان، مجمدة,دول الجامعة العربية الاخرى,0,0,1,0,0,0,0,0,1,Other Arab League Countries,"CARCASSES AND HALF-CARCASSES OF LAMB, FROZEN",02043000,
35,02043000,ذبائح كاملة وأنصاف ذبائح حملان، مجمدة, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,"CARCASSES AND HALF-CARCASSES OF LAMB, FROZEN",02043000,
36,02044200,قطع أخر بعظمها من فصيلة الضأن، مجمدة,دول اسيوية عدا العربية والاسلامية,0,0,0,0,0,3,0,0,3,"Asian not Arabic ,not Islamic","OTHER CUTS WITH BONE IN OF SHEEP, FROZEN",02044200,
37,02044200,قطع أخر بعظمها من فصيلة الضأن، مجمدة,دول استراليا وجزر الباسفيك,0,0,0,0,0,1,0,0,1,Australia and Oceania,"OTHER CUTS WITH BONE IN OF SHEEP, FROZEN",02044200,
38,02044310,مفروم غنم وان كان على هيئة اقراص للبرجر,دول مجلس التعاون الخليجي,0,0,2,0,0,0,0,0,2,Gulf Cooperation Council,"MINCED MEAT OF SHEEP, CHOPPED BURGER",02044310,
39,02044310,مفروم غنم وان كان على هيئة اقراص للبرجر, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,"MINCED MEAT OF SHEEP, CHOPPED BURGER",02044310,
40,02068090,احشاء واطراف طازجه من فصائل اخرى,دول مجلس التعاون الخليجي,0,2,37,0,0,1,0,2,38,Gulf Cooperation Council,FRESH OFFAL OF OTHER ANIMALS,02068090,
41,02068090,احشاء واطراف طازجه من فصائل اخرى, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,FRESH OFFAL OF OTHER ANIMALS,02068090,
42,02071100,لحوم وأحشاء وأطراف دجاج (جالوس دوميستكوس) غير مقطعة مبردة,دول مجلس التعاون الخليجي,0,11,172,0,0,0,0,11,172,Gulf Cooperation Council,"MEAT, CONS. BWLS & EXTREM. OF TURKEY/CHICKEN:GALL. DOM.",02071100,
43,02071100,لحوم وأحشاء وأطراف دجاج (جالوس دوميستكوس) غير مقطعة مبردة, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,"MEAT, CONS. BWLS & EXTREM. OF TURKEY/CHICKEN:GALL. DOM.",02071100,
44,02071200,لحوم وأحشاء دجاج (جالوس دوميستكوس) غير مقطعة مجمدة,دول مجلس التعاون الخليجي,0,5,49,0,0,1,0,5,50,Gulf Cooperation Council,UNCUT FROZEN MEAT AND BOWELS: SEX OF GALLUS DOMESTICUS,02071200,
45,02071200,لحوم وأحشاء دجاج (جالوس دوميستكوس) غير مقطعة مجمدة,دول الجامعة العربية الاخرى,0,0,1,0,3,21,0,3,23,Other Arab League Countries,UNCUT FROZEN MEAT AND BOWELS: SEX OF GALLUS DOMESTICUS,02071200,
46,02071200,لحوم وأحشاء دجاج (جالوس دوميستكوس) غير مقطعة مجمدة, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,UNCUT FROZEN MEAT AND BOWELS: SEX OF GALLUS DOMESTICUS,02071200,
47,02071300,قطع وأحشاء وأطراف، طازجة أو مبردة (من دجاج جالوس دوميستكوس ),دول مجلس التعاون الخليجي,0,10,213,0,0,0,0,10,213,Gulf Cooperation Council," Cuts and offal, fresh or chilled (gallus.domesticus )",02071300,
48,02071400,قطع وأحشاء وأطراف، مجمدة (دجاج جالوس دوميستكوس),دول مجلس التعاون الخليجي,0,6,106,0,0,1,0,6,106,Gulf Cooperation Council," Cuts and offal, frozen(chikens)",02071400,
49,02071400,قطع وأحشاء وأطراف، مجمدة (دجاج جالوس دوميستكوس),دول الجامعة العربية الاخرى,0,1,10,0,0,0,0,1,10,Other Arab League Countries," Cuts and offal, frozen(chikens)",02071400,
50,02071400,قطع وأحشاء وأطراف، مجمدة (دجاج جالوس دوميستكوس),دول امريكا الجنوبية,0,0,0,0,0,1,0,0,1,South America," Cuts and offal, frozen(chikens)",02071400,
51,02071400,قطع وأحشاء وأطراف، مجمدة (دجاج جالوس دوميستكوس), مجموعات دول أخرى ,0,0,0,0,0,1,0,0,1,Other Country Groups," Cuts and offal, frozen(chikens)",02071400,
52,02089032,لحوم حمام او مايماثلها مجمده,دول مجلس التعاون الخليجي,0,0,5,0,0,0,0,0,5,Gulf Cooperation Council,FROZEN PIGEON OR SIMILAR MEAT,02089032,
53,03021900,غيرها من اسماك فصيله السلمون طازجة او مبردة ,دول مجلس التعاون الخليجي,0,5,12,0,0,0,0,5,12,Gulf Cooperation Council,OTHER FRESH SALMONIDAE,03021900,
54,03021900,غيرها من اسماك فصيله السلمون طازجة او مبردة ,دول الجامعة العربية الاخرى,0,0,0,0,0,3,0,0,3,Other Arab League Countries,OTHER FRESH SALMONIDAE,03021900,
55,03021900,غيرها من اسماك فصيله السلمون طازجة او مبردة , مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,OTHER FRESH SALMONIDAE,03021900,
56,03022900,غيرها من اسماك مفلطحه ، طازجه,دول مجلس التعاون الخليجي,0,8,17,0,0,0,0,8,17,Gulf Cooperation Council,OTHER FRESH FLAT FISH,03022900,
57,03022900,غيرها من اسماك مفلطحه ، طازجه, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,OTHER FRESH FLAT FISH,03022900,
58,03024420,اسماك الباغة,دول مجلس التعاون الخليجي,0,4,15,0,0,0,0,4,15,Gulf Cooperation Council,INDIAN MACKEREL (RASTRELLIGER KANAGURTA),03024420,
59,03024420,اسماك الباغة, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,INDIAN MACKEREL (RASTRELLIGER KANAGURTA),03024420,
60,03027100,سمك بلطي ( من نوع أوريوكروميس) ,دول مجلس التعاون الخليجي,0,0,2,0,0,0,0,0,2,Gulf Cooperation Council,OTHERS SHAOMIAT NAKROOR BOOR NET  (3),03027100,
61,03027100,سمك بلطي ( من نوع أوريوكروميس) , مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,OTHERS SHAOMIAT NAKROOR BOOR NET  (3),03027100,
62,03028500,الشعوميات (بريم) مثل السبيطي شم،نهاش  فسكر،قرقفان (3),دول الجامعة العربية الاخرى,0,0,3,0,0,0,0,0,3,Other Arab League Countries,SHAOMIAT (3)   NAFAKRAK HSAHAN MMAHS(ITEBUS) EKIL(MERB),03028500,
63,03036900,"غيرها من سمك من عائلة برجماسيروتيدا ,جايداي , ماكروريدا ...) مجمد",دول اسلامية عدا العربية,0,1,5,0,0,0,0,1,5,Islamic not Arabic countries,OTHERS SHAOMIAT NAKROOR BOOR NET  (3),03036900,
64,03036900,"غيرها من سمك من عائلة برجماسيروتيدا ,جايداي , ماكروريدا ...) مجمد",دول اسيوية عدا العربية والاسلامية,0,0,1,0,0,0,0,0,1,"Asian not Arabic ,not Islamic",OTHERS SHAOMIAT NAKROOR BOOR NET  (3),03036900,
65,03046900,"غيرها من شرائح سمك مجمدة من سمك بلطي , سلور , شبوط ....",دول الجامعة العربية الاخرى,0,0,1,0,0,0,0,0,1,Other Arab League Countries," Other Slices  of Groupers Or Emperors, frozen",03046900,
66,03046900,"غيرها من شرائح سمك مجمدة من سمك بلطي , سلور , شبوط ....",دول اسلامية عدا العربية,0,0,1,0,0,0,0,0,1,Islamic not Arabic countries," Other Slices  of Groupers Or Emperors, frozen",03046900,
67,03046900,"غيرها من شرائح سمك مجمدة من سمك بلطي , سلور , شبوط ....",دول اسيوية عدا العربية والاسلامية,0,0,1,0,0,0,0,0,1,"Asian not Arabic ,not Islamic"," Other Slices  of Groupers Or Emperors, frozen",03046900,
68,03046900,"غيرها من شرائح سمك مجمدة من سمك بلطي , سلور , شبوط ....",دول افريقية عدا العربية والاسلامية,0,0,1,0,0,0,0,0,1,"African not Arabic,not Islamic"," Other Slices  of Groupers Or Emperors, frozen",03046900,
69,03046900,"غيرها من شرائح سمك مجمدة من سمك بلطي , سلور , شبوط ....",دول امريكا الشمالية,0,0,1,0,0,0,0,0,1,North America," Other Slices  of Groupers Or Emperors, frozen",03046900,
70,03046900,"غيرها من شرائح سمك مجمدة من سمك بلطي , سلور , شبوط ....", مجموعات دول أخرى ,0,0,1,0,0,0,0,0,1,Other Country Groups," Other Slices  of Groupers Or Emperors, frozen",03046900,
71,03049900,غيرها من أسماك  مجمدة من أسماك أبو سيف أو أبو سن,دول مجلس التعاون الخليجي,0,2,6,0,0,2,0,3,8,Gulf Cooperation Council," Other fish, fresh, chilled or frozen fish from Swordfish Or Toot",03049900,
72,03049900,غيرها من أسماك  مجمدة من أسماك أبو سيف أو أبو سن, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups," Other fish, fresh, chilled or frozen fish from Swordfish Or Toot",03049900,
73,03054400, اسماك مدخنه من نوع سمك بلطي ,دول مجلس التعاون الخليجي,0,0,0,0,1,8,0,1,8,Gulf Cooperation Council,OTHER SMOKED FISH,03054400,
74,03054400, اسماك مدخنه من نوع سمك بلطي , مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,OTHER SMOKED FISH,03054400,
75,03061600,ربيان و جمبرى ،مجمدة,دول الجامعة العربية الاخرى,0,1,7,0,0,0,0,1,7,Other Arab League Countries,"SHRIMPS AND PRAWNS, FROZEN",03061600,
76,03061600,ربيان و جمبرى ،مجمدة,دول اسيوية عدا العربية والاسلامية,0,0,3,0,0,0,0,0,3,"Asian not Arabic ,not Islamic","SHRIMPS AND PRAWNS, FROZEN",03061600,
77,03061600,ربيان و جمبرى ،مجمدة, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,"SHRIMPS AND PRAWNS, FROZEN",03061600,
78,03061700,ربيان وجمبرى، مجمد,دول مجلس التعاون الخليجي,0,1,12,0,0,0,0,1,13,Gulf Cooperation Council,"SHRIMPS AND PRAWNS, FROZEN",03061700,
79,03061700,ربيان وجمبرى، مجمد,دول الجامعة العربية الاخرى,0,1,11,0,0,0,0,1,11,Other Arab League Countries,"SHRIMPS AND PRAWNS, FROZEN",03061700,
80,03061700,ربيان وجمبرى، مجمد,دول اسلامية عدا العربية,0,0,1,0,0,0,0,0,1,Islamic not Arabic countries,"SHRIMPS AND PRAWNS, FROZEN",03061700,
81,03061700,ربيان وجمبرى، مجمد,دول اسيوية عدا العربية والاسلامية,0,14,313,0,0,0,0,14,313,"Asian not Arabic ,not Islamic","SHRIMPS AND PRAWNS, FROZEN",03061700,
82,03061700,ربيان وجمبرى، مجمد,دول افريقية عدا العربية والاسلامية,0,0,7,0,0,0,0,0,7,"African not Arabic,not Islamic","SHRIMPS AND PRAWNS, FROZEN",03061700,
83,03061700,ربيان وجمبرى، مجمد,دول امريكا الشمالية,0,1,26,0,0,0,0,1,26,North America,"SHRIMPS AND PRAWNS, FROZEN",03061700,
84,03061700,ربيان وجمبرى، مجمد,دول الاتحاد الأوروبي,0,1,9,0,0,0,0,1,9,European Union,"SHRIMPS AND PRAWNS, FROZEN",03061700,
85,03061700,ربيان وجمبرى، مجمد, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,"SHRIMPS AND PRAWNS, FROZEN",03061700,
86,03062400,اسماك سرطان البحر,دول مجلس التعاون الخليجي,0,1,5,0,0,0,0,1,5,Gulf Cooperation Council,CRABS,03062400,
87,03062900,غيرها من قشريات,دول الجامعة العربية الاخرى,0,0,2,0,0,0,0,0,2,Other Arab League Countries,OTHER CRUSTACEANS,03062900,
88,03074900,غيرها من الحبار,دول اسيوية عدا العربية والاسلامية,0,0,3,0,0,0,0,0,3,"Asian not Arabic ,not Islamic",OTHER CUTTLE FISH,03074900,
89,03074900,غيرها من الحبار, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,OTHER CUTTLE FISH,03074900,
90,04011030,حليب طويل الاجل بعبوات تزيدعن لترواحدنسبة الدسم لاتزيد عن 1%,دول مجلس التعاون الخليجي,0,2,11,0,0,0,0,2,11,Gulf Cooperation Council,LONG LIFE MILK IN REFILLS MORE THAN ONE LITRE(FAT1%OR LESS),04011030,
91,04011030,حليب طويل الاجل بعبوات تزيدعن لترواحدنسبة الدسم لاتزيد عن 1%,دول الجامعة العربية الاخرى,0,10,30,0,0,0,0,10,30,Other Arab League Countries,LONG LIFE MILK IN REFILLS MORE THAN ONE LITRE(FAT1%OR LESS),04011030,
92,04011030,حليب طويل الاجل بعبوات تزيدعن لترواحدنسبة الدسم لاتزيد عن 1%, مجموعات دول أخرى ,0,0,1,0,0,0,0,0,1,Other Country Groups,LONG LIFE MILK IN REFILLS MORE THAN ONE LITRE(FAT1%OR LESS),04011030,
93,04011090,غيرهامن البان وقشدة بنسبة دسم لاتزيدعن 1%  وزنا,دول مجلس التعاون الخليجي,0,128,628,0,0,1,0,128,629,Gulf Cooperation Council,OTHER KIND OF MILK AND CREAM LESS THAN 1%.,04011090,
94,04011090,غيرهامن البان وقشدة بنسبة دسم لاتزيدعن 1%  وزنا,دول الجامعة العربية الاخرى,0,16,107,0,0,0,0,16,107,Other Arab League Countries,OTHER KIND OF MILK AND CREAM LESS THAN 1%.,04011090,
95,04011090,غيرهامن البان وقشدة بنسبة دسم لاتزيدعن 1%  وزنا, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,OTHER KIND OF MILK AND CREAM LESS THAN 1%.,04011090,
96,04012030,حليب طويل الاجل بعبوات تزبدعن لترواحدنسبة الدسم من 1%الى 6%,دول مجلس التعاون الخليجي,0,43,185,0,0,0,0,43,185,Gulf Cooperation Council,LONG LIFE MILK IN REFILLS MORE THAN ONE LITER(FAT1- 6%UNSWEETENED,04012030,
97,04012030,حليب طويل الاجل بعبوات تزبدعن لترواحدنسبة الدسم من 1%الى 6%,دول الجامعة العربية الاخرى,0,2,8,0,0,0,0,2,8,Other Arab League Countries,LONG LIFE MILK IN REFILLS MORE THAN ONE LITER(FAT1- 6%UNSWEETENED,04012030,
98,04012030,حليب طويل الاجل بعبوات تزبدعن لترواحدنسبة الدسم من 1%الى 6%,دول امريكا الشمالية,0,1,2,0,0,0,0,1,2,North America,LONG LIFE MILK IN REFILLS MORE THAN ONE LITER(FAT1- 6%UNSWEETENED,04012030,
99,04012030,حليب طويل الاجل بعبوات تزبدعن لترواحدنسبة الدسم من 1%الى 6%, مجموعات دول أخرى ,0,0,1,0,0,0,0,0,1,Other Country Groups,LONG LIFE MILK IN REFILLS MORE THAN ONE LITER(FAT1- 6%UNSWEETENED,04012030,
100,04012090,غيرهامن حليب طويل الاجل سعة 1لترنسبة الدسم لايزيد 6%وزنا,دول مجلس التعاون الخليجي,0,0,1,0,0,0,0,0,1,Gulf Cooperation Council,"OTHER TYPES OF LONG LIFE MILK IN REF > 1 LITER, FAT 6%.",04012090,
101,04012090,غيرهامن حليب طويل الاجل سعة 1لترنسبة الدسم لايزيد 6%وزنا,دول الجامعة العربية الاخرى,0,0,1,0,0,0,0,0,1,Other Arab League Countries,"OTHER TYPES OF LONG LIFE MILK IN REF > 1 LITER, FAT 6%.",04012090,
102,04012090,غيرهامن حليب طويل الاجل سعة 1لترنسبة الدسم لايزيد 6%وزنا, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,"OTHER TYPES OF LONG LIFE MILK IN REF > 1 LITER, FAT 6%.",04012090,
103,04014030,حليب طويل الاجل بعبوات تزبدعن لترواحد نسبة الدسم أكثر من 6%,دول مجلس التعاون الخليجي,0,52,180,0,0,0,0,52,180,Gulf Cooperation Council,LONG LIFE MILK IN REFILLS > 1 LITER (FAT MORE 6%),04014030,
104,04014030,حليب طويل الاجل بعبوات تزبدعن لترواحد نسبة الدسم أكثر من 6%,دول الجامعة العربية الاخرى,0,0,2,0,0,0,0,1,3,Other Arab League Countries,LONG LIFE MILK IN REFILLS > 1 LITER (FAT MORE 6%),04014030,
105,04014030,حليب طويل الاجل بعبوات تزبدعن لترواحد نسبة الدسم أكثر من 6%,دول امريكا الجنوبية,0,1,2,0,0,0,0,1,2,South America,LONG LIFE MILK IN REFILLS > 1 LITER (FAT MORE 6%),04014030,
106,04014030,حليب طويل الاجل بعبوات تزبدعن لترواحد نسبة الدسم أكثر من 6%, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,LONG LIFE MILK IN REFILLS > 1 LITER (FAT MORE 6%),04014030,
107,04014090,غيرهامن البان وقشدة بنسبة دسم تتجاوز6% وزنا,دول مجلس التعاون الخليجي,0,2,5,0,0,0,0,2,5,Gulf Cooperation Council,OTHER MILK AND CREAM FAT MORE THAN 6%.,04014090,
108,04014090,غيرهامن البان وقشدة بنسبة دسم تتجاوز6% وزنا,دول الجامعة العربية الاخرى,0,0,2,0,0,0,0,0,2,Other Arab League Countries,OTHER MILK AND CREAM FAT MORE THAN 6%.,04014090,
109,04015030,حليب طويل الاجل بعبوات تزبدعن لترواحد نسبة الدسم أكثر من 6%,دول مجلس التعاون الخليجي,0,13,56,0,0,0,0,13,56,Gulf Cooperation Council,LONG LIFE MILK IN REFILLS > 1 LITER (FAT MORE 6%),04015030,
110,04015030,حليب طويل الاجل بعبوات تزبدعن لترواحد نسبة الدسم أكثر من 6%,دول الجامعة العربية الاخرى,0,2,7,0,0,0,0,2,7,Other Arab League Countries,LONG LIFE MILK IN REFILLS > 1 LITER (FAT MORE 6%),04015030,
111,04015030,حليب طويل الاجل بعبوات تزبدعن لترواحد نسبة الدسم أكثر من 6%, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,LONG LIFE MILK IN REFILLS > 1 LITER (FAT MORE 6%),04015030,
112,04015090,غيرهامن البان وقشدة بنسبة دسم تتجاوز6% وزنا,دول مجلس التعاون الخليجي,0,7,47,0,0,0,0,7,47,Gulf Cooperation Council,OTHER MILK AND CREAM FAT MORE THAN 6%.,04015090,
113,04015090,غيرهامن البان وقشدة بنسبة دسم تتجاوز6% وزنا,دول الجامعة العربية الاخرى,0,3,16,0,0,0,0,3,16,Other Arab League Countries,OTHER MILK AND CREAM FAT MORE THAN 6%.,04015090,
114,04015090,غيرهامن البان وقشدة بنسبة دسم تتجاوز6% وزنا, مجموعات دول أخرى ,0,0,1,0,0,0,0,0,1,Other Country Groups,OTHER MILK AND CREAM FAT MORE THAN 6%.,04015090,
115,04021010,حليب باشكال صلبه بنسبة دسم لا تزيد عن 1% معد للصناعه,دول مجلس التعاون الخليجي,0,0,1,0,0,0,0,0,1,Gulf Cooperation Council,SOLID MILK NOT EXCEEDING 1% FAT FOR INDUSTRIAL PURPOSES,04021010,
116,04021010,حليب باشكال صلبه بنسبة دسم لا تزيد عن 1% معد للصناعه,دول الجامعة العربية الاخرى,0,1,6,0,0,0,0,1,6,Other Arab League Countries,SOLID MILK NOT EXCEEDING 1% FAT FOR INDUSTRIAL PURPOSES,04021010,
117,04021010,حليب باشكال صلبه بنسبة دسم لا تزيد عن 1% معد للصناعه,دول اسلامية عدا العربية,0,0,2,0,0,0,0,0,2,Islamic not Arabic countries,SOLID MILK NOT EXCEEDING 1% FAT FOR INDUSTRIAL PURPOSES,04021010,
118,04021010,حليب باشكال صلبه بنسبة دسم لا تزيد عن 1% معد للصناعه, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,SOLID MILK NOT EXCEEDING 1% FAT FOR INDUSTRIAL PURPOSES,04021010,
119,04021090,غيرها من حليب باشكال صلبه,دول مجلس التعاون الخليجي,0,11,147,0,0,1,0,11,147,Gulf Cooperation Council,OTHER LOW FAT SOLID MILK,04021090,
120,04021090,غيرها من حليب باشكال صلبه,دول الجامعة العربية الاخرى,0,0,3,0,0,0,0,0,3,Other Arab League Countries,OTHER LOW FAT SOLID MILK,04021090,
121,04021090,غيرها من حليب باشكال صلبه, مجموعات دول أخرى ,0,0,0,0,0,0,0,0,0,Other Country Groups,OTHER LOW FAT SOLID MILK,04021090,
122,04022110,حليب صلب غير محلى بنسبه دسم تزيد على 1% للصناعة,دول مجلس التعاون الخليجي,0,0,1,0,0,1,0,0,2,Gulf Cooperation Council,"SOLID UNSWEETENED MILK, OVER 1% FAT, FOR INDUSTRIAL",04022110,
123,04022110,حليب صلب غير محلى بنسبه دسم تزيد على 1% للصناعة,دول الجامعة العربية الاخرى,0,2,26,0,0,0,0,2,26,Other Arab League Countries,"SOLID UNSWEETENED MILK, OVER 1% FAT, FOR INDUSTRIAL",04022110,
124,04022110,حليب صلب غير محلى بنسبه دسم تزيد على 1% للصناعة,دول اسلامية عدا العربية,0,0,1,0,0,0,0,0,1,Islamic not Arabic countries,"SOLID UNSWEETENED MILK, OVER 1% FAT, FOR INDUSTRIAL",04022110,
125,04022110,حليب صلب غير محلى بنسبه دسم تزيد على 1% للصناعة,دول افريقية عدا العربية والاسلامية,0,0,1,0,0,0,0,0,1,"African not Arabic,not Islamic","SOLID UNSWEETENED MILK, OVER 1% FAT, FOR INDUSTRIAL",04022110,
