,Unnamed: 0,Unnamed: 1,Unnamed: 2,الصادرات حسب الاصناف,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,R
44,02071200,لحوم وأحشاء دجاج (جالوس دوميستكوس) غير مقطعة مجمدة,دول مجلس التعاون الخليجي,0,2775,34,0,97,2,0,2872,36,Gulf Cooperation Council,UNCUT FROZEN MEAT AND BOWELS: SEX OF GALLUS DOMESTICUS,02071200,
45,02071200,لحوم وأحشاء دجاج (جالوس دوميستكوس) غير مقطعة مجمدة,دول الجامعة العربية الاخرى,0,62,1,0,870,5,0,932,6,Other Arab League Countries,UNCUT FROZEN MEAT AND BOWELS: SEX OF GALLUS DOMESTICUS,02071200,
46,02071200,لحوم وأحشاء دجاج (جالوس دوميستكوس) غير مقطعة مجمدة,دول امريكا الجنوبية,0,0,0,0,105,1,0,105,1,South America,UNCUT FROZEN MEAT AND BOWELS: SEX OF GALLUS DOMESTICUS,02071200,
47,02071200,لحوم وأحشاء دجاج (جالوس دوميستكوس) غير مقطعة مجمدة,مجموعات دول آخرى,0,51,0,0,48,0,0,98,1,Other Country Groups,UNCUT FROZEN MEAT AND BOWELS: SEX OF GALLUS DOMESTICUS,02071200,
48,02071300,قطع وأحشاء وأطراف، طازجة أو مبردة (من دجاج جالوس دوميستكوس ),دول مجلس التعاون الخليجي,0,4773,102,0,0,0,0,4773,102,Gulf Cooperation Council," Cuts and offal, fresh or chilled (gallus.domesticus )",02071300,
49,02071300,قطع وأحشاء وأطراف، طازجة أو مبردة (من دجاج جالوس دوميستكوس ),مجموعات دول آخرى,0,0,0,0,1,0,0,1,0,Other Country Groups," Cuts and offal, fresh or chilled (gallus.domesticus )",02071300,
50,02071400,قطع وأحشاء وأطراف، مجمدة (دجاج جالوس دوميستكوس),دول مجلس التعاون الخليجي,0,1853,34,0,127,2,0,1980,36,Gulf Cooperation Council," Cuts and offal, frozen(chikens)",02071400,
51,02071400,قطع وأحشاء وأطراف، مجمدة (دجاج جالوس دوميستكوس),دول الجامعة العربية الاخرى,0,70,1,0,0,0,0,70,1,Other Arab League Countries," Cuts and offal, frozen(chikens)",02071400,
52,02071400,قطع وأحشاء وأطراف، مجمدة (دجاج جالوس دوميستكوس),دول اسيوية عدا العربية والاسلامية,0,734,1,0,0,0,0,734,1,"Asian not Arabic ,not Islamic"," Cuts and offal, frozen(chikens)",02071400,
53,02071400,قطع وأحشاء وأطراف، مجمدة (دجاج جالوس دوميستكوس),مجموعات دول آخرى,0,17,0,0,0,0,0,17,0,Other Country Groups," Cuts and offal, frozen(chikens)",02071400,
54,02072500,لحوم وأحشاء وأطراف من ديوك رومية غير مقطعة مجمدة,دول الجامعة العربية الاخرى,0,6,0,0,92,0,0,98,1,Other Arab League Countries,"FROZEN UNCUT MEAT, CONSUM. BOWELS & EXTREM. OF TURKEY.",02072500,
55,02072500,لحوم وأحشاء وأطراف من ديوك رومية غير مقطعة مجمدة,مجموعات دول آخرى,0,2,0,0,48,0,0,50,0,Other Country Groups,"FROZEN UNCUT MEAT, CONSUM. BOWELS & EXTREM. OF TURKEY.",02072500,
56,02072600,قطع وأحشاء وأطراف من ديوك رومية طازجة أو مبردة,دول مجلس التعاون الخليجي,0,48,1,0,16,0,0,64,1,Gulf Cooperation Council,"FRESH OR COLD PARTS, BOWELS AND EXTREMITIES OF TURKEY.",02072600,
57,02072600,قطع وأحشاء وأطراف من ديوك رومية طازجة أو مبردة,مجموعات دول آخرى,0,0,0,0,25,0,0,25,0,Other Country Groups,"FRESH OR COLD PARTS, BOWELS AND EXTREMITIES OF TURKEY.",02072600,
58,02075500,غيرهامن لحوم واحشاءواطراف من بط أو أوزأو غرغر مجمدة,دول مجلس التعاون الخليجي,0,2643,52,0,0,0,0,2643,52,Gulf Cooperation Council,"FROZEN MEAT, BWLS & EXTR. OF DUCKS/GEESE/SUD. CHICKEN.",02075500,
59,02081010,لحوم ارانب طازجه او مبرده,دول مجلس التعاون الخليجي,0,46,1,0,0,0,0,46,1,Gulf Cooperation Council,FRESH OR CHILLED RABBIT MEAT,02081010,
60,02081020,لحوم ارانب مجمده,دول مجلس التعاون الخليجي,0,89,2,0,2,0,0,91,2,Gulf Cooperation Council,FROZEN RABBIT MEAT,02081020,
61,02089031,لحوم حمام او مايماثلها طازجه او مبرده,دول مجلس التعاون الخليجي,0,31,1,0,0,0,0,31,1,Gulf Cooperation Council,FRESH OR CHILLED PIGEON OR SIMILAR MEAT,02089031,
62,02089031,لحوم حمام او مايماثلها طازجه او مبرده,مجموعات دول آخرى,0,22,0,0,0,0,0,22,0,Other Country Groups,FRESH OR CHILLED PIGEON OR SIMILAR MEAT,02089031,
63,02089032,لحوم حمام او مايماثلها مجمده,دول مجلس التعاون الخليجي,0,379,5,0,0,0,0,379,5,Gulf Cooperation Council,FROZEN PIGEON OR SIMILAR MEAT,02089032,
64,02089032,لحوم حمام او مايماثلها مجمده,مجموعات دول آخرى,0,20,0,0,0,0,0,20,0,Other Country Groups,FROZEN PIGEON OR SIMILAR MEAT,02089032,
65,03021900,غيرها من اسماك فصيله السلمون طازجة او مبردة ,دول مجلس التعاون الخليجي,0,4897,14,0,0,0,0,4897,14,Gulf Cooperation Council,OTHER FRESH SALMONIDAE,03021900,
66,03021900,غيرها من اسماك فصيله السلمون طازجة او مبردة ,دول الجامعة العربية الاخرى,0,0,0,0,16,1,0,16,1,Other Arab League Countries,OTHER FRESH SALMONIDAE,03021900,
67,03022900,غيرها من اسماك مفلطحه ، طازجه,دول مجلس التعاون الخليجي,0,7710,13,0,0,0,0,7710,13,Gulf Cooperation Council,OTHER FRESH FLAT FISH,03022900,
68,03022900,غيرها من اسماك مفلطحه ، طازجه,مجموعات دول آخرى,0,0,0,0,2,0,0,2,0,Other Country Groups,OTHER FRESH FLAT FISH,03022900,
69,03024420,اسماك الباغة,دول مجلس التعاون الخليجي,0,4704,11,0,0,0,0,4704,11,Gulf Cooperation Council,INDIAN MACKEREL (RASTRELLIGER KANAGURTA),03024420,
70,03024420,اسماك الباغة,مجموعات دول آخرى,0,55,0,0,0,0,0,55,0,Other Country Groups,INDIAN MACKEREL (RASTRELLIGER KANAGURTA),03024420,
71,03028500,الشعوميات (بريم) مثل السبيطي شم،نهاش  فسكر،قرقفان (3),دول الجامعة العربية الاخرى,0,300,6,0,0,0,0,300,6,Other Arab League Countries,SHAOMIAT (3)   NAFAKRAK HSAHAN MMAHS(ITEBUS) EKIL(MERB),03028500,
72,03028500,الشعوميات (بريم) مثل السبيطي شم،نهاش  فسكر،قرقفان (3),مجموعات دول آخرى,0,0,0,0,1,0,0,1,0,Other Country Groups,SHAOMIAT (3)   NAFAKRAK HSAHAN MMAHS(ITEBUS) EKIL(MERB),03028500,
73,03035420,اسماك الباغة مجمدة,دول اسلامية عدا العربية,0,955,4,0,0,0,0,955,4,Islamic not Arabic countries,INDIAN MACKEREL (RASTRELLIGER KANAGURTA) FROZEN,03035420,
74,03035420,اسماك الباغة مجمدة,دول اسيوية عدا العربية والاسلامية,0,193,1,0,0,0,0,193,1,"Asian not Arabic ,not Islamic",INDIAN MACKEREL (RASTRELLIGER KANAGURTA) FROZEN,03035420,
75,03035420,اسماك الباغة مجمدة,مجموعات دول آخرى,0,120,0,0,2,0,0,122,0,Other Country Groups,INDIAN MACKEREL (RASTRELLIGER KANAGURTA) FROZEN,03035420,
76,03036900,"غيرها من سمك من عائلة برجماسيروتيدا ,جايداي , ماكروريدا ...) مجمد",دول اسلامية عدا العربية,0,358,2,0,0,0,0,358,2,Islamic not Arabic countries,OTHERS SHAOMIAT NAKROOR BOOR NET  (3),03036900,
77,03036900,"غيرها من سمك من عائلة برجماسيروتيدا ,جايداي , ماكروريدا ...) مجمد",مجموعات دول آخرى,0,55,0,0,27,0,0,82,0,Other Country Groups,OTHERS SHAOMIAT NAKROOR BOOR NET  (3),03036900,
78,03038999,غيرها من شعوميات نقرور بوري صافي (3),دول الجامعة العربية الاخرى,0,77,1,0,0,0,0,77,1,Other Arab League Countries,OTHERS SHAOMIAT NAKROOR BOOR NET  (3),03038999,
79,03038999,غيرها من شعوميات نقرور بوري صافي (3),مجموعات دول آخرى,0,0,0,0,32,0,0,32,0,Other Country Groups,OTHERS SHAOMIAT NAKROOR BOOR NET  (3),03038999,
80,03043900,غيرها من شرائح سمك بلطي طازجة او مبرده ,دول اسلامية عدا العربية,0,119,1,0,0,0,0,119,1,Islamic not Arabic countries, Other slices of fish Groupers Or Emperors fresh or chilled,03043900,
81,03043900,غيرها من شرائح سمك بلطي طازجة او مبرده ,دول اسيوية عدا العربية والاسلامية,0,79,1,0,0,0,0,79,1,"Asian not Arabic ,not Islamic", Other slices of fish Groupers Or Emperors fresh or chilled,03043900,
82,03043900,غيرها من شرائح سمك بلطي طازجة او مبرده ,مجموعات دول آخرى,0,48,0,0,0,0,0,48,0,Other Country Groups, Other slices of fish Groupers Or Emperors fresh or chilled,03043900,
83,03046900,"غيرها من شرائح سمك مجمدة من سمك بلطي , سلور , شبوط ....",دول الجامعة العربية الاخرى,0,51,1,0,0,0,0,51,1,Other Arab League Countries," Other Slices  of Groupers Or Emperors, frozen",03046900,
84,03046900,"غيرها من شرائح سمك مجمدة من سمك بلطي , سلور , شبوط ....",دول اسيوية عدا العربية والاسلامية,0,519,4,0,0,0,0,519,4,"Asian not Arabic ,not Islamic"," Other Slices  of Groupers Or Emperors, frozen",03046900,
85,03046900,"غيرها من شرائح سمك مجمدة من سمك بلطي , سلور , شبوط ....",دول افريقية عدا العربية والاسلامية,0,76,1,0,0,0,0,76,1,"African not Arabic,not Islamic"," Other Slices  of Groupers Or Emperors, frozen",03046900,
86,03046900,"غيرها من شرائح سمك مجمدة من سمك بلطي , سلور , شبوط ....",مجموعات دول آخرى,0,102,1,0,5,0,0,107,1,Other Country Groups," Other Slices  of Groupers Or Emperors, frozen",03046900,
87,03049300,غيرها من أسماك مجمدة من سمك بلطي,دول مجلس التعاون الخليجي,0,0,0,0,116,1,0,116,1,Gulf Cooperation Council," Other fish, fresh, chilled or frozen fish from Swordfish Or Toot",03049300,
88,03049300,غيرها من أسماك مجمدة من سمك بلطي,دول اسيوية عدا العربية والاسلامية,0,0,0,0,223,2,0,223,2,"Asian not Arabic ,not Islamic"," Other fish, fresh, chilled or frozen fish from Swordfish Or Toot",03049300,
89,03049900,غيرها من أسماك  مجمدة من أسماك أبو سيف أو أبو سن,دول مجلس التعاون الخليجي,0,106,0,0,142,1,0,247,1,Gulf Cooperation Council," Other fish, fresh, chilled or frozen fish from Swordfish Or Toot",03049900,
90,03049900,غيرها من أسماك  مجمدة من أسماك أبو سيف أو أبو سن,دول اسيوية عدا العربية والاسلامية,0,0,0,0,21,1,0,21,1,"Asian not Arabic ,not Islamic"," Other fish, fresh, chilled or frozen fish from Swordfish Or Toot",03049900,
91,03054400, اسماك مدخنه من نوع سمك بلطي ,دول مجلس التعاون الخليجي,0,0,0,0,2050,12,0,2050,12,Gulf Cooperation Council,OTHER SMOKED FISH,03054400,
92,03054400, اسماك مدخنه من نوع سمك بلطي ,مجموعات دول آخرى,0,0,0,0,45,0,0,45,0,Other Country Groups,OTHER SMOKED FISH,03054400,
93,03061600,ربيان و جمبرى ،مجمدة,دول الجامعة العربية الاخرى,0,61,1,0,0,0,0,61,1,Other Arab League Countries,"SHRIMPS AND PRAWNS, FROZEN",03061600,
94,03061600,ربيان و جمبرى ،مجمدة,مجموعات دول آخرى,0,39,0,0,23,0,0,61,0,Other Country Groups,"SHRIMPS AND PRAWNS, FROZEN",03061600,
95,03061700,ربيان وجمبرى، مجمد,دول مجلس التعاون الخليجي,0,1521,6,0,166,5,0,1687,11,Gulf Cooperation Council,"SHRIMPS AND PRAWNS, FROZEN",03061700,
96,03061700,ربيان وجمبرى، مجمد,دول الجامعة العربية الاخرى,0,700,13,0,0,0,0,700,13,Other Arab League Countries,"SHRIMPS AND PRAWNS, FROZEN",03061700,
97,03061700,ربيان وجمبرى، مجمد,دول اسلامية عدا العربية,0,1,0,0,25,1,0,26,1,Islamic not Arabic countries,"SHRIMPS AND PRAWNS, FROZEN",03061700,
98,03061700,ربيان وجمبرى، مجمد,دول اسيوية عدا العربية والاسلامية,0,9421,214,0,90,3,0,9512,217,"Asian not Arabic ,not Islamic","SHRIMPS AND PRAWNS, FROZEN",03061700,
99,03061700,ربيان وجمبرى، مجمد,دول امريكا الشمالية,0,517,12,0,0,0,0,517,12,North America,"SHRIMPS AND PRAWNS, FROZEN",03061700,
100,03061700,ربيان وجمبرى، مجمد,دول الاتحاد الأوروبي,0,287,6,0,0,0,0,287,6,European Union,"SHRIMPS AND PRAWNS, FROZEN",03061700,
101,03061700,ربيان وجمبرى، مجمد,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,"SHRIMPS AND PRAWNS, FROZEN",03061700,
102,03062400,اسماك سرطان البحر,دول مجلس التعاون الخليجي,0,789,2,0,0,0,0,789,2,Gulf Cooperation Council,CRABS,03062400,
103,03062900,غيرها من قشريات,دول الجامعة العربية الاخرى,0,112,1,0,0,0,0,112,1,Other Arab League Countries,OTHER CRUSTACEANS,03062900,
104,03074100,حبار ، حى ، او طازج او مبرد,دول مجلس التعاون الخليجي,0,767,2,0,0,0,0,767,2,Gulf Cooperation Council,"LIVE, FRESH OR CHILLED CUTTLE FISH",03074100,
105,03074900,غيرها من الحبار,دول اسيوية عدا العربية والاسلامية,0,181,2,0,0,0,0,181,2,"Asian not Arabic ,not Islamic",OTHER CUTTLE FISH,03074900,
106,03074900,غيرها من الحبار,مجموعات دول آخرى,0,0,0,0,15,0,0,15,0,Other Country Groups,OTHER CUTTLE FISH,03074900,
107,04011030,حليب طويل الاجل بعبوات تزيدعن لترواحدنسبة الدسم لاتزيد عن 1%,دول مجلس التعاون الخليجي,0,37763,152,0,7,0,0,37770,152,Gulf Cooperation Council,LONG LIFE MILK IN REFILLS MORE THAN ONE LITRE(FAT1%OR LESS),04011030,
108,04011030,حليب طويل الاجل بعبوات تزيدعن لترواحدنسبة الدسم لاتزيد عن 1%,دول الجامعة العربية الاخرى,0,14136,43,0,142,1,0,14278,44,Other Arab League Countries,LONG LIFE MILK IN REFILLS MORE THAN ONE LITRE(FAT1%OR LESS),04011030,
109,04011030,حليب طويل الاجل بعبوات تزيدعن لترواحدنسبة الدسم لاتزيد عن 1%,دول افريقية عدا العربية والاسلامية,0,193,1,0,0,0,0,193,1,"African not Arabic,not Islamic",LONG LIFE MILK IN REFILLS MORE THAN ONE LITRE(FAT1%OR LESS),04011030,
110,04011030,حليب طويل الاجل بعبوات تزيدعن لترواحدنسبة الدسم لاتزيد عن 1%,مجموعات دول آخرى,0,2,0,0,2,0,0,3,0,Other Country Groups,LONG LIFE MILK IN REFILLS MORE THAN ONE LITRE(FAT1%OR LESS),04011030,
111,04011090,غيرهامن البان وقشدة بنسبة دسم لاتزيدعن 1%  وزنا,دول مجلس التعاون الخليجي,0,13009,68,0,62,0,0,13071,68,Gulf Cooperation Council,OTHER KIND OF MILK AND CREAM LESS THAN 1%.,04011090,
112,04011090,غيرهامن البان وقشدة بنسبة دسم لاتزيدعن 1%  وزنا,دول الجامعة العربية الاخرى,0,2309,8,0,41,0,0,2350,9,Other Arab League Countries,OTHER KIND OF MILK AND CREAM LESS THAN 1%.,04011090,
113,04011090,غيرهامن البان وقشدة بنسبة دسم لاتزيدعن 1%  وزنا,دول امريكا الجنوبية,0,728,3,0,0,0,0,728,3,South America,OTHER KIND OF MILK AND CREAM LESS THAN 1%.,04011090,
114,04011090,غيرهامن البان وقشدة بنسبة دسم لاتزيدعن 1%  وزنا,مجموعات دول آخرى,0,3,0,0,2,0,0,5,0,Other Country Groups,OTHER KIND OF MILK AND CREAM LESS THAN 1%.,04011090,
115,04012030,حليب طويل الاجل بعبوات تزبدعن لترواحدنسبة الدسم من 1%الى 6%,دول مجلس التعاون الخليجي,0,31107,142,0,23,0,0,31130,142,Gulf Cooperation Council,LONG LIFE MILK IN REFILLS MORE THAN ONE LITER(FAT1- 6%UNSWEETENED,04012030,
116,04012030,حليب طويل الاجل بعبوات تزبدعن لترواحدنسبة الدسم من 1%الى 6%,دول الجامعة العربية الاخرى,0,8088,16,0,16,0,0,8104,16,Other Arab League Countries,LONG LIFE MILK IN REFILLS MORE THAN ONE LITER(FAT1- 6%UNSWEETENED,04012030,
117,04012030,حليب طويل الاجل بعبوات تزبدعن لترواحدنسبة الدسم من 1%الى 6%,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,LONG LIFE MILK IN REFILLS MORE THAN ONE LITER(FAT1- 6%UNSWEETENED,04012030,
118,04012090,غيرهامن حليب طويل الاجل سعة 1لترنسبة الدسم لايزيد 6%وزنا,دول مجلس التعاون الخليجي,0,24006,128,0,87,0,0,24093,128,Gulf Cooperation Council,"OTHER TYPES OF LONG LIFE MILK IN REF > 1 LITER, FAT 6%.",04012090,
119,04012090,غيرهامن حليب طويل الاجل سعة 1لترنسبة الدسم لايزيد 6%وزنا,دول الجامعة العربية الاخرى,0,9222,42,0,0,0,0,9222,42,Other Arab League Countries,"OTHER TYPES OF LONG LIFE MILK IN REF > 1 LITER, FAT 6%.",04012090,
120,04012090,غيرهامن حليب طويل الاجل سعة 1لترنسبة الدسم لايزيد 6%وزنا,مجموعات دول آخرى,0,38,0,0,20,0,0,58,0,Other Country Groups,"OTHER TYPES OF LONG LIFE MILK IN REF > 1 LITER, FAT 6%.",04012090,
121,04014030,حليب طويل الاجل بعبوات تزبدعن لترواحد نسبة الدسم أكثر من 6%,دول مجلس التعاون الخليجي,0,2242,8,0,22,0,0,2264,8,Gulf Cooperation Council,LONG LIFE MILK IN REFILLS > 1 LITER (FAT MORE 6%),04014030,
122,04014030,حليب طويل الاجل بعبوات تزبدعن لترواحد نسبة الدسم أكثر من 6%,مجموعات دول آخرى,0,85,0,0,0,0,0,85,0,Other Country Groups,LONG LIFE MILK IN REFILLS > 1 LITER (FAT MORE 6%),04014030,
123,04014090,غيرهامن البان وقشدة بنسبة دسم تتجاوز6% وزنا,دول مجلس التعاون الخليجي,0,42885,152,0,0,0,0,42885,152,Gulf Cooperation Council,OTHER MILK AND CREAM FAT MORE THAN 6%.,04014090,
124,04014090,غيرهامن البان وقشدة بنسبة دسم تتجاوز6% وزنا,دول الجامعة العربية الاخرى,0,181,2,0,26,0,0,207,2,Other Arab League Countries,OTHER MILK AND CREAM FAT MORE THAN 6%.,04014090,
125,04015030,حليب طويل الاجل بعبوات تزبدعن لترواحد نسبة الدسم أكثر من 6%,دول الجامعة العربية الاخرى,0,1206,4,0,75,1,0,1281,4,Other Arab League Countries,LONG LIFE MILK IN REFILLS > 1 LITER (FAT MORE 6%),04015030,
