,Unnamed: 0,Unnamed: 1,Unnamed: 2,الصادرات حسب الاصناف,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,R
29,02023090,غيرها من لحم بقري بدون عظام,دول اسيوية عدا العربية والاسلامية,0,0,0,0,0,1,0,0,1,"Asian not Arabic ,not Islamic",BONELESS MEAT OF FROZEN BOVINE ANIMALS,02023090,
30,02023090,غيرها من لحم بقري بدون عظام,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,BONELESS MEAT OF FROZEN BOVINE ANIMALS,02023090,
31,02044310,مفروم غنم وان كان على هيئة اقراص للبرجر,دول مجلس التعاون الخليجي,0,0,1,0,0,0,0,0,1,Gulf Cooperation Council,"MINCED MEAT OF SHEEP, CHOPPED BURGER",02044310,
32,02044310,مفروم غنم وان كان على هيئة اقراص للبرجر,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,"MINCED MEAT OF SHEEP, CHOPPED BURGER",02044310,
33,02044390,غيرها من لحم ضأن بدون عظم,دول الجامعة العربية الاخرى,0,1,8,0,0,0,0,1,8,Other Arab League Countries,"BONELESS SHEEP MEAT ,FROZEN",02044390,
34,02044390,غيرها من لحم ضأن بدون عظم,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,"BONELESS SHEEP MEAT ,FROZEN",02044390,
35,02068090,احشاء واطراف طازجه من فصائل اخرى,دول مجلس التعاون الخليجي,0,0,1,0,0,0,0,0,1,Gulf Cooperation Council,FRESH OFFAL OF OTHER ANIMALS,02068090,
36,02068090,احشاء واطراف طازجه من فصائل اخرى,دول الجامعة العربية الاخرى,0,0,0,0,0,1,0,0,1,Other Arab League Countries,FRESH OFFAL OF OTHER ANIMALS,02068090,
37,02071100,لحوم وأحشاء وأطراف دجاج (جالوس دوميستكوس) غير مقطعة مبردة,دول مجلس التعاون الخليجي,0,14,214,0,0,0,0,14,214,Gulf Cooperation Council,"MEAT, CONS. BWLS & EXTREM. OF TURKEY/CHICKEN:GALL. DOM.",02071100,
38,02071100,لحوم وأحشاء وأطراف دجاج (جالوس دوميستكوس) غير مقطعة مبردة,دول الجامعة العربية الاخرى,0,1,6,0,0,2,0,1,8,Other Arab League Countries,"MEAT, CONS. BWLS & EXTREM. OF TURKEY/CHICKEN:GALL. DOM.",02071100,
39,02071200,لحوم وأحشاء دجاج (جالوس دوميستكوس) غير مقطعة مجمدة,دول مجلس التعاون الخليجي,0,3,37,0,0,1,0,3,38,Gulf Cooperation Council,UNCUT FROZEN MEAT AND BOWELS: SEX OF GALLUS DOMESTICUS,02071200,
40,02071200,لحوم وأحشاء دجاج (جالوس دوميستكوس) غير مقطعة مجمدة,دول الجامعة العربية الاخرى,0,1,3,0,1,9,0,2,13,Other Arab League Countries,UNCUT FROZEN MEAT AND BOWELS: SEX OF GALLUS DOMESTICUS,02071200,
41,02071200,لحوم وأحشاء دجاج (جالوس دوميستكوس) غير مقطعة مجمدة,دول اسلامية عدا العربية,0,1,2,0,0,0,0,1,2,Islamic not Arabic countries,UNCUT FROZEN MEAT AND BOWELS: SEX OF GALLUS DOMESTICUS,02071200,
42,02071200,لحوم وأحشاء دجاج (جالوس دوميستكوس) غير مقطعة مجمدة,دول افريقية عدا العربية والاسلامية,0,3,9,0,0,0,0,3,9,"African not Arabic,not Islamic",UNCUT FROZEN MEAT AND BOWELS: SEX OF GALLUS DOMESTICUS,02071200,
43,02071200,لحوم وأحشاء دجاج (جالوس دوميستكوس) غير مقطعة مجمدة,دول امريكا الجنوبية,0,0,0,0,1,9,0,1,9,South America,UNCUT FROZEN MEAT AND BOWELS: SEX OF GALLUS DOMESTICUS,02071200,
44,02071300,قطع وأحشاء وأطراف، طازجة أو مبردة (من دجاج جالوس دوميستكوس ),دول مجلس التعاون الخليجي,0,5,115,0,0,0,0,5,115,Gulf Cooperation Council," Cuts and offal, fresh or chilled (gallus.domesticus )",02071300,
45,02071300,قطع وأحشاء وأطراف، طازجة أو مبردة (من دجاج جالوس دوميستكوس ),مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups," Cuts and offal, fresh or chilled (gallus.domesticus )",02071300,
46,02071400,قطع وأحشاء وأطراف، مجمدة (دجاج جالوس دوميستكوس),دول مجلس التعاون الخليجي,0,7,53,0,3,36,0,10,89,Gulf Cooperation Council," Cuts and offal, frozen(chikens)",02071400,
47,02071400,قطع وأحشاء وأطراف، مجمدة (دجاج جالوس دوميستكوس),دول الجامعة العربية الاخرى,0,0,1,0,0,1,0,0,2,Other Arab League Countries," Cuts and offal, frozen(chikens)",02071400,
48,02071400,قطع وأحشاء وأطراف، مجمدة (دجاج جالوس دوميستكوس),دول اسلامية عدا العربية,0,0,0,0,0,1,0,0,1,Islamic not Arabic countries," Cuts and offal, frozen(chikens)",02071400,
49,02071400,قطع وأحشاء وأطراف، مجمدة (دجاج جالوس دوميستكوس),دول اسيوية عدا العربية والاسلامية,0,0,0,0,0,1,0,0,1,"Asian not Arabic ,not Islamic"," Cuts and offal, frozen(chikens)",02071400,
50,02071400,قطع وأحشاء وأطراف، مجمدة (دجاج جالوس دوميستكوس),دول امريكا الجنوبية,0,0,0,0,3,25,0,3,25,South America," Cuts and offal, frozen(chikens)",02071400,
51,02071400,قطع وأحشاء وأطراف، مجمدة (دجاج جالوس دوميستكوس),مجموعات دول آخرى,0,0,0,0,0,1,0,0,1,Other Country Groups," Cuts and offal, frozen(chikens)",02071400,
52,02089032,لحوم حمام او مايماثلها مجمده,دول مجلس التعاون الخليجي,0,0,6,0,0,0,0,0,6,Gulf Cooperation Council,FROZEN PIGEON OR SIMILAR MEAT,02089032,
53,03019900,غيرها من الأسماك الحية,دول مجلس التعاون الخليجي,0,1,2,0,0,0,0,1,2,Gulf Cooperation Council,OTHER LIVE FISH,03019900,
54,03021900,غيرها من اسماك فصيله السلمون طازجة او مبردة ,دول مجلس التعاون الخليجي,0,1,1,0,0,0,0,1,1,Gulf Cooperation Council,OTHER FRESH SALMONIDAE,03021900,
55,03021900,غيرها من اسماك فصيله السلمون طازجة او مبردة ,دول الجامعة العربية الاخرى,0,0,0,0,0,1,0,0,1,Other Arab League Countries,OTHER FRESH SALMONIDAE,03021900,
56,03024420,اسماك الباغة,دول مجلس التعاون الخليجي,0,3,12,0,0,0,0,3,12,Gulf Cooperation Council,INDIAN MACKEREL (RASTRELLIGER KANAGURTA),03024420,
57,03024490,غيرها من أسماك، طازجة او مبردة,دول مجلس التعاون الخليجي,0,2,6,0,0,0,0,2,6,Gulf Cooperation Council,"OTHERS FROM FISH  (FROZEN,FRESH)",03024490,
58,03024490,غيرها من أسماك، طازجة او مبردة,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,"OTHERS FROM FISH  (FROZEN,FRESH)",03024490,
59,03027200,سمك سلور ,دول الجامعة العربية الاخرى,0,0,0,0,0,2,0,0,2,Other Arab League Countries,OTHERS SHAOMIAT NAKROOR BOOR NET  (3),03027200,
60,03028910,اسماك الهامور (الكشر),دول مجلس التعاون الخليجي,0,0,3,0,0,0,0,0,3,Gulf Cooperation Council,BREAM (KASHIR),03028910,
61,03028910,اسماك الهامور (الكشر),مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,BREAM (KASHIR),03028910,
62,03032300,اسماك البلطي   مجمدة,دول مجلس التعاون الخليجي,0,0,0,0,0,1,0,0,1,Gulf Cooperation Council,TILAPIA FROZEN,03032300,
63,03032300,اسماك البلطي   مجمدة,مجموعات دول آخرى,0,0,0,0,0,1,0,0,1,Other Country Groups,TILAPIA FROZEN,03032300,
64,03035420,اسماك الباغة مجمدة,دول مجلس التعاون الخليجي,0,0,1,0,0,0,0,0,1,Gulf Cooperation Council,INDIAN MACKEREL (RASTRELLIGER KANAGURTA) FROZEN,03035420,
65,03035420,اسماك الباغة مجمدة,دول اسلامية عدا العربية,0,0,1,0,0,0,0,0,1,Islamic not Arabic countries,INDIAN MACKEREL (RASTRELLIGER KANAGURTA) FROZEN,03035420,
66,03036900,"غيرها من سمك من عائلة برجماسيروتيدا ,جايداي , ماكروريدا ...) مجمد",دول اسلامية عدا العربية,0,0,1,0,0,0,0,0,1,Islamic not Arabic countries,OTHERS SHAOMIAT NAKROOR BOOR NET  (3),03036900,
67,03036900,"غيرها من سمك من عائلة برجماسيروتيدا ,جايداي , ماكروريدا ...) مجمد",مجموعات دول آخرى,0,0,0,0,0,0,0,0,1,Other Country Groups,OTHERS SHAOMIAT NAKROOR BOOR NET  (3),03036900,
68,03038910,اسماك الهامور( الكشر ) مجمدة,دول مجلس التعاون الخليجي,0,0,2,0,0,0,0,0,2,Gulf Cooperation Council,GROUPERS FROZEN,03038910,
69,03046900,"غيرها من شرائح سمك مجمدة من سمك بلطي , سلور , شبوط ....",دول افريقية عدا العربية والاسلامية,0,0,1,0,0,0,0,0,1,"African not Arabic,not Islamic"," Other Slices  of Groupers Or Emperors, frozen",03046900,
70,03046900,"غيرها من شرائح سمك مجمدة من سمك بلطي , سلور , شبوط ....",دول امريكا الشمالية,0,0,1,0,0,0,0,0,1,North America," Other Slices  of Groupers Or Emperors, frozen",03046900,
71,03046900,"غيرها من شرائح سمك مجمدة من سمك بلطي , سلور , شبوط ....",مجموعات دول آخرى,0,0,1,0,0,0,0,0,1,Other Country Groups," Other Slices  of Groupers Or Emperors, frozen",03046900,
72,03049900,غيرها من أسماك  مجمدة من أسماك أبو سيف أو أبو سن,دول مجلس التعاون الخليجي,0,5,24,0,0,1,0,5,25,Gulf Cooperation Council," Other fish, fresh, chilled or frozen fish from Swordfish Or Toot",03049900,
73,03061100,اسماك كركند صخرى(سرطان بحرى صخرى)ـ غيرها من جرادالبحرمجمد,دول مجلس التعاون الخليجي,0,0,2,0,0,1,0,0,3,Gulf Cooperation Council,"ROCK LOBSTER AND OTHER SEA CRAWFISH, FROZEN",03061100,
74,03061100,اسماك كركند صخرى(سرطان بحرى صخرى)ـ غيرها من جرادالبحرمجمد,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,"ROCK LOBSTER AND OTHER SEA CRAWFISH, FROZEN",03061100,
75,03061200,اسماك كركند ، مجمده,دول مجلس التعاون الخليجي,0,0,0,0,0,1,0,0,1,Gulf Cooperation Council,"LOBSTERS, FROZEN",03061200,
76,03061200,اسماك كركند ، مجمده,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,"LOBSTERS, FROZEN",03061200,
77,03061400,اسماك سرطان ( سلطعون )ـ  ، مجمد,دول الجامعة العربية الاخرى,0,0,2,0,0,0,0,0,2,Other Arab League Countries,"CRABS, FROZEN",03061400,
78,03061400,اسماك سرطان ( سلطعون )ـ  ، مجمد,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,"CRABS, FROZEN",03061400,
79,03061600,ربيان و جمبرى ،مجمدة,دول مجلس التعاون الخليجي,0,0,0,0,0,2,0,0,2,Gulf Cooperation Council,"SHRIMPS AND PRAWNS, FROZEN",03061600,
80,03061600,ربيان و جمبرى ،مجمدة,دول الجامعة العربية الاخرى,0,0,9,0,0,0,0,0,9,Other Arab League Countries,"SHRIMPS AND PRAWNS, FROZEN",03061600,
81,03061600,ربيان و جمبرى ،مجمدة,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,"SHRIMPS AND PRAWNS, FROZEN",03061600,
82,03061700,ربيان وجمبرى، مجمد,دول مجلس التعاون الخليجي,0,1,23,0,0,3,0,1,26,Gulf Cooperation Council,"SHRIMPS AND PRAWNS, FROZEN",03061700,
83,03061700,ربيان وجمبرى، مجمد,دول الجامعة العربية الاخرى,0,1,22,0,0,0,0,1,22,Other Arab League Countries,"SHRIMPS AND PRAWNS, FROZEN",03061700,
84,03061700,ربيان وجمبرى، مجمد,دول اسلامية عدا العربية,0,0,1,0,0,0,0,0,1,Islamic not Arabic countries,"SHRIMPS AND PRAWNS, FROZEN",03061700,
85,03061700,ربيان وجمبرى، مجمد,دول اسيوية عدا العربية والاسلامية,0,14,314,0,0,1,0,14,315,"Asian not Arabic ,not Islamic","SHRIMPS AND PRAWNS, FROZEN",03061700,
86,03061700,ربيان وجمبرى، مجمد,دول افريقية عدا العربية والاسلامية,0,0,8,0,0,0,0,0,8,"African not Arabic,not Islamic","SHRIMPS AND PRAWNS, FROZEN",03061700,
87,03061700,ربيان وجمبرى، مجمد,دول استراليا وجزر الباسفيك,0,0,7,0,0,0,0,0,7,Australia and Oceania,"SHRIMPS AND PRAWNS, FROZEN",03061700,
88,03061700,ربيان وجمبرى، مجمد,دول امريكا الشمالية,0,1,13,0,0,0,0,1,13,North America,"SHRIMPS AND PRAWNS, FROZEN",03061700,
89,03061700,ربيان وجمبرى، مجمد,دول الاتحاد الأوروبي,0,2,33,0,0,0,0,2,33,European Union,"SHRIMPS AND PRAWNS, FROZEN",03061700,
90,03061900,غيرها من قشريات مجمده,دول مجلس التعاون الخليجي,0,0,2,0,0,1,0,0,3,Gulf Cooperation Council,OTHER FROZEN CRUSTACEANS,03061900,
91,03061900,غيرها من قشريات مجمده,دول الجامعة العربية الاخرى,0,0,6,0,0,0,0,0,6,Other Arab League Countries,OTHER FROZEN CRUSTACEANS,03061900,
92,03062400,اسماك سرطان البحر,دول مجلس التعاون الخليجي,0,0,1,34,0,0,34,0,1,Gulf Cooperation Council,CRABS,03062400,
93,03062600,ربيان و جمبرى,دول الجامعة العربية الاخرى,0,0,2,0,0,0,0,0,2,Other Arab League Countries,SHRIMPS AND PRAWNS,03062600,
94,03062600,ربيان و جمبرى,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,SHRIMPS AND PRAWNS,03062600,
95,03062700,ربيان و جمبرى,دول مجلس التعاون الخليجي,0,0,0,0,0,0,0,0,1,Gulf Cooperation Council,SHRIMPS AND PRAWNS,03062700,
96,03062700,ربيان و جمبرى,دول الجامعة العربية الاخرى,0,0,1,0,0,0,0,0,1,Other Arab League Countries,SHRIMPS AND PRAWNS,03062700,
97,03062900,غيرها من قشريات,دول مجلس التعاون الخليجي,0,1,8,0,0,0,0,1,8,Gulf Cooperation Council,OTHER CRUSTACEANS,03062900,
98,03062900,غيرها من قشريات,دول الجامعة العربية الاخرى,0,1,10,0,0,0,0,1,10,Other Arab League Countries,OTHER CRUSTACEANS,03062900,
99,03062900,غيرها من قشريات,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,OTHER CRUSTACEANS,03062900,
100,03074100,حبار ، حى ، او طازج او مبرد,دول الجامعة العربية الاخرى,0,0,1,0,0,0,0,0,1,Other Arab League Countries,"LIVE, FRESH OR CHILLED CUTTLE FISH",03074100,
101,03074100,حبار ، حى ، او طازج او مبرد,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,"LIVE, FRESH OR CHILLED CUTTLE FISH",03074100,
102,03074900,غيرها من الحبار,دول الجامعة العربية الاخرى,0,0,2,0,0,0,0,0,2,Other Arab League Countries,OTHER CUTTLE FISH,03074900,
103,03074900,غيرها من الحبار,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,OTHER CUTTLE FISH,03074900,
104,04011030,حليب طويل الاجل بعبوات تزيدعن لترواحدنسبة الدسم لاتزيد عن 1%,دول مجلس التعاون الخليجي,0,68,228,0,0,0,0,68,228,Gulf Cooperation Council,LONG LIFE MILK IN REFILLS MORE THAN ONE LITRE(FAT1%OR LESS),04011030,
105,04011030,حليب طويل الاجل بعبوات تزيدعن لترواحدنسبة الدسم لاتزيد عن 1%,دول الجامعة العربية الاخرى,0,29,75,0,0,0,0,29,75,Other Arab League Countries,LONG LIFE MILK IN REFILLS MORE THAN ONE LITRE(FAT1%OR LESS),04011030,
106,04011030,حليب طويل الاجل بعبوات تزيدعن لترواحدنسبة الدسم لاتزيد عن 1%,دول اسلامية عدا العربية,0,0,2,0,0,0,0,0,2,Islamic not Arabic countries,LONG LIFE MILK IN REFILLS MORE THAN ONE LITRE(FAT1%OR LESS),04011030,
107,04011030,حليب طويل الاجل بعبوات تزيدعن لترواحدنسبة الدسم لاتزيد عن 1%,دول افريقية عدا العربية والاسلامية,0,0,1,0,0,0,0,0,1,"African not Arabic,not Islamic",LONG LIFE MILK IN REFILLS MORE THAN ONE LITRE(FAT1%OR LESS),04011030,
108,04011030,حليب طويل الاجل بعبوات تزيدعن لترواحدنسبة الدسم لاتزيد عن 1%,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,LONG LIFE MILK IN REFILLS MORE THAN ONE LITRE(FAT1%OR LESS),04011030,
109,04011090,غيرهامن البان وقشدة بنسبة دسم لاتزيدعن 1%  وزنا,دول مجلس التعاون الخليجي,0,76,253,0,0,1,0,76,254,Gulf Cooperation Council,OTHER KIND OF MILK AND CREAM LESS THAN 1%.,04011090,
110,04011090,غيرهامن البان وقشدة بنسبة دسم لاتزيدعن 1%  وزنا,دول الجامعة العربية الاخرى,0,42,189,0,1,3,0,43,192,Other Arab League Countries,OTHER KIND OF MILK AND CREAM LESS THAN 1%.,04011090,
111,04011090,غيرهامن البان وقشدة بنسبة دسم لاتزيدعن 1%  وزنا,دول اسيوية عدا العربية والاسلامية,0,0,8,0,0,0,0,0,8,"Asian not Arabic ,not Islamic",OTHER KIND OF MILK AND CREAM LESS THAN 1%.,04011090,
112,04011090,غيرهامن البان وقشدة بنسبة دسم لاتزيدعن 1%  وزنا,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,OTHER KIND OF MILK AND CREAM LESS THAN 1%.,04011090,
113,04012030,حليب طويل الاجل بعبوات تزبدعن لترواحدنسبة الدسم من 1%الى 6%,دول مجلس التعاون الخليجي,0,0,1,0,0,0,0,0,1,Gulf Cooperation Council,LONG LIFE MILK IN REFILLS MORE THAN ONE LITER(FAT1- 6%UNSWEETENED,04012030,
114,04012030,حليب طويل الاجل بعبوات تزبدعن لترواحدنسبة الدسم من 1%الى 6%,دول الجامعة العربية الاخرى,0,1,2,0,0,0,0,1,2,Other Arab League Countries,LONG LIFE MILK IN REFILLS MORE THAN ONE LITER(FAT1- 6%UNSWEETENED,04012030,
115,04012030,حليب طويل الاجل بعبوات تزبدعن لترواحدنسبة الدسم من 1%الى 6%,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,LONG LIFE MILK IN REFILLS MORE THAN ONE LITER(FAT1- 6%UNSWEETENED,04012030,
116,04012090,غيرهامن حليب طويل الاجل سعة 1لترنسبة الدسم لايزيد 6%وزنا,دول مجلس التعاون الخليجي,0,3,8,0,0,0,0,3,8,Gulf Cooperation Council,"OTHER TYPES OF LONG LIFE MILK IN REF > 1 LITER, FAT 6%.",04012090,
117,04012090,غيرهامن حليب طويل الاجل سعة 1لترنسبة الدسم لايزيد 6%وزنا,دول الجامعة العربية الاخرى,0,0,1,0,0,0,0,0,1,Other Arab League Countries,"OTHER TYPES OF LONG LIFE MILK IN REF > 1 LITER, FAT 6%.",04012090,
118,04012090,غيرهامن حليب طويل الاجل سعة 1لترنسبة الدسم لايزيد 6%وزنا,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,"OTHER TYPES OF LONG LIFE MILK IN REF > 1 LITER, FAT 6%.",04012090,
119,04014030,حليب طويل الاجل بعبوات تزبدعن لترواحد نسبة الدسم أكثر من 6%,دول مجلس التعاون الخليجي,0,0,1,0,0,0,0,0,1,Gulf Cooperation Council,LONG LIFE MILK IN REFILLS > 1 LITER (FAT MORE 6%),04014030,
120,04014030,حليب طويل الاجل بعبوات تزبدعن لترواحد نسبة الدسم أكثر من 6%,دول الجامعة العربية الاخرى,0,3,8,0,0,0,0,3,8,Other Arab League Countries,LONG LIFE MILK IN REFILLS > 1 LITER (FAT MORE 6%),04014030,
121,04015030,حليب طويل الاجل بعبوات تزبدعن لترواحد نسبة الدسم أكثر من 6%,دول مجلس التعاون الخليجي,0,4,8,0,0,0,0,4,8,Gulf Cooperation Council,LONG LIFE MILK IN REFILLS > 1 LITER (FAT MORE 6%),04015030,
122,04015030,حليب طويل الاجل بعبوات تزبدعن لترواحد نسبة الدسم أكثر من 6%,دول الجامعة العربية الاخرى,0,1,2,0,0,0,0,1,2,Other Arab League Countries,LONG LIFE MILK IN REFILLS > 1 LITER (FAT MORE 6%),04015030,
123,04015030,حليب طويل الاجل بعبوات تزبدعن لترواحد نسبة الدسم أكثر من 6%,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,LONG LIFE MILK IN REFILLS > 1 LITER (FAT MORE 6%),04015030,
124,04015090,غيرهامن البان وقشدة بنسبة دسم تتجاوز6% وزنا,دول الجامعة العربية الاخرى,0,1,3,0,0,0,0,1,3,Other Arab League Countries,OTHER MILK AND CREAM FAT MORE THAN 6%.,04015090,
125,04015090,غيرهامن البان وقشدة بنسبة دسم تتجاوز6% وزنا,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,OTHER MILK AND CREAM FAT MORE THAN 6%.,04015090,
126,04021010,حليب باشكال صلبه بنسبة دسم لا تزيد عن 1% معد للصناعه,دول مجلس التعاون الخليجي,0,0,6,0,0,0,0,0,6,Gulf Cooperation Council,SOLID MILK NOT EXCEEDING 1% FAT FOR INDUSTRIAL PURPOSES,04021010,
127,04021010,حليب باشكال صلبه بنسبة دسم لا تزيد عن 1% معد للصناعه,دول الجامعة العربية الاخرى,0,0,2,0,0,0,0,0,2,Other Arab League Countries,SOLID MILK NOT EXCEEDING 1% FAT FOR INDUSTRIAL PURPOSES,04021010,
128,04021010,حليب باشكال صلبه بنسبة دسم لا تزيد عن 1% معد للصناعه,مجموعات دول آخرى,0,0,1,0,0,0,0,0,1,Other Country Groups,SOLID MILK NOT EXCEEDING 1% FAT FOR INDUSTRIAL PURPOSES,04021010,
129,04021090,غيرها من حليب باشكال صلبه,دول مجلس التعاون الخليجي,0,4,44,0,0,0,0,4,45,Gulf Cooperation Council,OTHER LOW FAT SOLID MILK,04021090,
